id (store),year,month,week,usa,after, sales ,,,,
1,2011,4,16,0,0,"118,691",,,,
1,2011,4,17,0,0,"113,804",,,,
1,2011,4,18,0,0,"172,104",,,,
1,2011,5,19,0,0,"105,591",,,,
1,2011,5,20,0,0,"94,884",,,,
1,2011,5,21,0,0,"106,246",,,,
1,2011,5,22,0,0,"119,068",,,,
1,2011,5,23,0,0,"80,604",,,,
1,2011,6,24,0,0,"138,472",,,,
1,2011,6,25,0,0,"187,031",,,,
1,2011,6,26,0,0,"159,097",,,,
1,2011,6,27,0,0,"136,925",,,,
1,2011,7,28,0,0,"116,322",,,,
1,2011,7,29,0,0,"124,650",,,,
1,2011,7,30,0,0,"101,399",,,,
1,2011,7,31,0,0,"106,238",,,,
1,2011,8,32,0,0,"89,480",,,,
1,2011,8,33,0,0,"142,852",,,,
1,2011,8,34,0,0,"100,355",,,,
1,2011,8,35,0,0,"132,594",,,,
1,2011,8,36,0,0,"96,338",,,,
1,2011,9,37,0,0,"217,664",,,,
1,2011,9,38,0,0,"96,275",,,,
1,2011,9,39,0,0,"152,475",,,,
1,2011,9,40,0,0,"89,157",,,,
1,2011,10,41,0,0,"114,080",,,,
1,2011,10,42,0,0,"213,818",,,,
1,2011,10,43,0,1,"105,130",,,,
1,2011,10,44,0,1,"145,112",,,,
1,2011,10,45,0,1,"106,205",,,,
1,2011,11,46,0,1,"127,148",,,,
1,2011,11,47,0,1,"138,521",,,,
1,2011,11,48,0,1,"182,305",,,,
1,2011,11,49,0,1,"179,614",,,,
1,2011,12,50,0,1,"137,124",,,,
1,2011,12,51,0,1,"192,487",,,,
1,2011,12,52,0,1,"111,623",,,,
1,2011,12,53,0,1,"146,439",,,,
1,2012,1,1,0,1,"52,105",,,,
1,2012,1,2,0,1,"134,360",,,,
1,2012,1,3,0,1,"89,138",,,,
1,2012,1,4,0,1,"113,036",,,,
1,2012,1,5,0,1,"68,635",,,,
1,2012,1,6,0,1,"87,751",,,,
1,2012,2,7,0,1,"104,431",,,,
1,2012,2,8,0,1,"125,178",,,,
1,2012,2,9,0,1,"110,720",,,,
1,2012,2,10,0,1,"76,451",,,,
1,2012,3,11,0,1,"76,357",,,,
1,2012,3,12,0,1,"73,581",,,,
1,2012,3,13,0,1,"83,532",,,,
1,2012,3,14,0,1,"113,183",,,,
1,2012,4,15,0,1,"70,199",,,,
1,2012,4,16,0,1,"117,595",,,,
3,2011,4,16,1,0,"31,152",,,,
3,2011,4,17,1,0,"37,311",,,,
3,2011,4,18,1,0,"44,265",,,,
3,2011,5,19,1,0,"51,676",,,,
3,2011,5,20,1,0,"52,290",,,,
3,2011,5,21,1,0,"48,860",,,,
3,2011,5,22,1,0,"48,570",,,,
3,2011,5,23,1,0,"53,980",,,,
3,2011,6,24,1,0,"41,197",,,,
3,2011,6,25,1,0,"34,112",,,,
3,2011,6,26,1,0,"44,650",,,,
3,2011,6,27,1,0,"32,445",,,,
3,2011,7,28,1,0,"56,176",,,,
3,2011,7,29,1,0,"40,093",,,,
3,2011,7,30,1,0,"44,511",,,,
3,2011,7,31,1,0,"42,784",,,,
3,2011,8,32,1,0,"52,766",,,,
3,2011,8,33,1,0,"39,364",,,,
3,2011,8,34,1,0,"34,537",,,,
3,2011,8,35,1,0,"23,968",,,,
3,2011,8,36,1,0,"41,294",,,,
3,2011,9,37,1,0,"61,405",,,,
3,2011,9,38,1,0,"77,345",,,,
3,2011,9,39,1,0,"57,123",,,,
3,2011,9,40,1,0,"56,216",,,,
3,2011,10,41,1,0,"37,340",,,,
3,2011,10,42,1,0,"100,805",,,,
3,2011,10,43,1,1,"38,929",,,,
3,2011,10,44,1,1,"36,585",,,,
3,2011,10,45,1,1,"39,052",,,,
3,2011,11,46,1,1,"47,679",,,,
3,2011,11,47,1,1,"47,808",,,,
3,2011,11,48,1,1,"72,030",,,,
3,2011,11,49,1,1,"57,647",,,,
3,2011,12,50,1,1,"66,357",,,,
3,2011,12,51,1,1,"56,486",,,,
3,2011,12,52,1,1,"49,297",,,,
3,2011,12,53,1,1,"60,013",,,,
3,2012,1,1,1,1,"17,278",,,,
3,2012,1,2,1,1,"48,311",,,,
3,2012,1,3,1,1,"33,523",,,,
3,2012,1,4,1,1,"30,545",,,,
3,2012,1,5,1,1,"46,229",,,,
3,2012,1,6,1,1,"34,530",,,,
3,2012,2,7,1,1,"43,483",,,,
3,2012,2,8,1,1,"31,415",,,,
3,2012,2,9,1,1,"35,564",,,,
3,2012,2,10,1,1,"37,364",,,,
3,2012,3,11,1,1,"28,124",,,,
3,2012,3,12,1,1,"30,139",,,,
3,2012,3,13,1,1,"38,022",,,,
3,2012,3,14,1,1,"50,389",,,,
3,2012,4,15,1,1,"21,236",,,,
3,2012,4,16,1,1,"40,881",,,,
5,2011,4,16,1,0,"92,159",,,,
5,2011,4,17,1,0,"89,447",,,,
5,2011,4,18,1,0,"110,329",,,,
5,2011,5,19,1,0,"89,277",,,,
5,2011,5,20,1,0,"89,909",,,,
5,2011,5,21,1,0,"111,867",,,,
5,2011,5,22,1,0,"97,320",,,,
5,2011,5,23,1,0,"56,995",,,,
5,2011,6,24,1,0,"98,294",,,,
5,2011,6,25,1,0,"79,257",,,,
5,2011,6,26,1,0,"81,317",,,,
5,2011,6,27,1,0,"108,315",,,,
5,2011,7,28,1,0,"84,564",,,,
5,2011,7,29,1,0,"81,832",,,,
5,2011,7,30,1,0,"76,972",,,,
5,2011,7,31,1,0,"67,239",,,,
5,2011,8,32,1,0,"76,486",,,,
5,2011,8,33,1,0,"152,662",,,,
5,2011,8,34,1,0,"66,287",,,,
5,2011,8,35,1,0,"86,042",,,,
5,2011,8,36,1,0,"103,413",,,,
5,2011,9,37,1,0,"162,506",,,,
5,2011,9,38,1,0,"120,390",,,,
5,2011,9,39,1,0,"120,334",,,,
5,2011,9,40,1,0,"114,486",,,,
5,2011,10,41,1,0,"133,217",,,,
5,2011,10,42,1,0,"173,258",,,,
5,2011,10,43,1,1,"54,271",,,,
5,2011,10,44,1,1,"96,856",,,,
5,2011,10,45,1,1,"133,617",,,,
5,2011,11,46,1,1,"90,080",,,,
5,2011,11,47,1,1,"89,725",,,,
5,2011,11,48,1,1,"179,695",,,,
5,2011,11,49,1,1,"174,441",,,,
5,2011,12,50,1,1,"96,210",,,,
5,2011,12,51,1,1,"190,230",,,,
5,2011,12,52,1,1,"107,372",,,,
5,2011,12,53,1,1,"85,615",,,,
5,2012,1,1,1,1,"63,587",,,,
5,2012,1,2,1,1,"92,896",,,,
5,2012,1,3,1,1,"85,746",,,,
5,2012,1,4,1,1,"69,389",,,,
5,2012,1,5,1,1,"53,850",,,,
5,2012,1,6,1,1,"67,208",,,,
5,2012,2,7,1,1,"58,204",,,,
5,2012,2,8,1,1,"55,365",,,,
5,2012,2,9,1,1,"57,605",,,,
5,2012,2,10,1,1,"74,342",,,,
5,2012,3,11,1,1,"117,374",,,,
5,2012,3,12,1,1,"57,159",,,,
5,2012,3,13,1,1,"71,758",,,,
5,2012,3,14,1,1,"104,785",,,,
5,2012,4,15,1,1,"67,537",,,,
5,2012,4,16,1,1,"123,224",,,,
7,2011,4,16,1,0,"70,556",,,,
7,2011,4,17,1,0,"63,823",,,,
7,2011,4,18,1,0,"101,883",,,,
7,2011,5,19,1,0,"58,889",,,,
7,2011,5,20,1,0,"65,138",,,,
7,2011,5,21,1,0,"114,557",,,,
7,2011,5,22,1,0,"92,309",,,,
7,2011,5,23,1,0,"110,098",,,,
7,2011,6,24,1,0,"90,851",,,,
7,2011,6,25,1,0,"98,945",,,,
7,2011,6,26,1,0,"92,153",,,,
7,2011,6,27,1,0,"62,241",,,,
7,2011,7,28,1,0,"65,294",,,,
7,2011,7,29,1,0,"87,403",,,,
7,2011,7,30,1,0,"80,566",,,,
7,2011,7,31,1,0,"49,373",,,,
7,2011,8,32,1,0,"54,424",,,,
7,2011,8,33,1,0,"60,238",,,,
7,2011,8,34,1,0,"54,742",,,,
7,2011,8,35,1,0,"69,933",,,,
7,2011,8,36,1,0,"72,679",,,,
7,2011,9,37,1,0,"67,118",,,,
7,2011,9,38,1,0,"73,329",,,,
7,2011,9,39,1,0,"93,081",,,,
7,2011,9,40,1,0,"93,227",,,,
7,2011,10,41,1,0,"99,317",,,,
7,2011,10,42,1,0,"178,045",,,,
7,2011,10,43,1,1,"55,931",,,,
7,2011,10,44,1,1,"71,131",,,,
7,2011,10,45,1,1,"47,106",,,,
7,2011,11,46,1,1,"103,999",,,,
7,2011,11,47,1,1,"81,185",,,,
7,2011,11,48,1,1,"63,365",,,,
7,2011,11,49,1,1,"97,495",,,,
7,2011,12,50,1,1,"93,646",,,,
7,2011,12,51,1,1,"109,794",,,,
7,2011,12,52,1,1,"76,162",,,,
7,2011,12,53,1,1,"90,558",,,,
7,2012,1,1,1,1,"38,417",,,,
7,2012,1,2,1,1,"42,598",,,,
7,2012,1,3,1,1,"42,178",,,,
7,2012,1,4,1,1,"42,502",,,,
7,2012,1,5,1,1,"70,516",,,,
7,2012,1,6,1,1,"56,940",,,,
7,2012,2,7,1,1,"49,121",,,,
7,2012,2,8,1,1,"49,642",,,,
7,2012,2,9,1,1,"51,178",,,,
7,2012,2,10,1,1,"62,165",,,,
7,2012,3,11,1,1,"48,637",,,,
7,2012,3,12,1,1,"70,822",,,,
7,2012,3,13,1,1,"94,358",,,,
7,2012,3,14,1,1,"61,115",,,,
7,2012,4,15,1,1,"48,326",,,,
7,2012,4,16,1,1,"53,615",,,,
9,2011,4,16,1,0,"91,608",,,,
9,2011,4,17,1,0,"68,182",,,,
9,2011,4,18,1,0,"105,259",,,,
9,2011,5,19,1,0,"98,662",,,,
9,2011,5,20,1,0,"95,926",,,,
9,2011,5,21,1,0,"79,672",,,,
9,2011,5,22,1,0,"125,919",,,,
9,2011,5,23,1,0,"86,500",,,,
9,2011,6,24,1,0,"88,249",,,,
9,2011,6,25,1,0,"101,717",,,,
9,2011,6,26,1,0,"77,269",,,,
9,2011,6,27,1,0,"130,444",,,,
9,2011,7,28,1,0,"70,699",,,,
9,2011,7,29,1,0,"82,389",,,,
9,2011,7,30,1,0,"96,570",,,,
9,2011,7,31,1,0,"72,840",,,,
9,2011,8,32,1,0,"85,716",,,,
9,2011,8,33,1,0,"71,722",,,,
9,2011,8,34,1,0,"129,118",,,,
9,2011,8,35,1,0,"91,333",,,,
9,2011,8,36,1,0,"61,401",,,,
9,2011,9,37,1,0,"125,147",,,,
9,2011,9,38,1,0,"134,583",,,,
9,2011,9,39,1,0,"90,772",,,,
9,2011,9,40,1,0,"147,170",,,,
9,2011,10,41,1,0,"93,195",,,,
9,2011,10,42,1,0,"145,461",,,,
9,2011,10,43,1,1,"101,218",,,,
9,2011,10,44,1,1,"81,882",,,,
9,2011,10,45,1,1,"97,510",,,,
9,2011,11,46,1,1,"83,584",,,,
9,2011,11,47,1,1,"113,840",,,,
9,2011,11,48,1,1,"131,927",,,,
9,2011,11,49,1,1,"123,678",,,,
9,2011,12,50,1,1,"89,873",,,,
9,2011,12,51,1,1,"127,543",,,,
9,2011,12,52,1,1,"176,468",,,,
9,2011,12,53,1,1,"78,952",,,,
9,2012,1,1,1,1,"47,408",,,,
9,2012,1,2,1,1,"95,678",,,,
9,2012,1,3,1,1,"79,664",,,,
9,2012,1,4,1,1,"78,770",,,,
9,2012,1,5,1,1,"70,094",,,,
9,2012,1,6,1,1,"82,121",,,,
9,2012,2,7,1,1,"82,082",,,,
9,2012,2,8,1,1,"100,085",,,,
9,2012,2,9,1,1,"68,338",,,,
9,2012,2,10,1,1,"125,624",,,,
9,2012,3,11,1,1,"63,932",,,,
9,2012,3,12,1,1,"61,489",,,,
9,2012,3,13,1,1,"66,291",,,,
9,2012,3,14,1,1,"171,969",,,,
9,2012,4,15,1,1,"96,075",,,,
9,2012,4,16,1,1,"121,806",,,,
11,2011,4,16,1,0,"44,624",,,,
11,2011,4,17,1,0,"47,441",,,,
11,2011,4,18,1,0,"63,297",,,,
11,2011,5,19,1,0,"45,343",,,,
11,2011,5,20,1,0,"85,340",,,,
11,2011,5,21,1,0,"60,501",,,,
11,2011,5,22,1,0,"48,243",,,,
11,2011,5,23,1,0,"86,665",,,,
11,2011,6,24,1,0,"72,373",,,,
11,2011,6,25,1,0,"71,668",,,,
11,2011,6,26,1,0,"74,545",,,,
11,2011,6,27,1,0,"40,688",,,,
11,2011,7,28,1,0,"52,623",,,,
11,2011,7,29,1,0,"55,942",,,,
11,2011,7,30,1,0,"52,837",,,,
11,2011,7,31,1,0,"51,685",,,,
11,2011,8,32,1,0,"54,582",,,,
11,2011,8,33,1,0,"59,779",,,,
11,2011,8,34,1,0,"39,629",,,,
11,2011,8,35,1,0,"24,916",,,,
11,2011,8,36,1,0,"72,879",,,,
11,2011,9,37,1,0,"100,300",,,,
11,2011,9,38,1,0,"74,078",,,,
11,2011,9,39,1,0,"66,477",,,,
11,2011,9,40,1,0,"55,540",,,,
11,2011,10,41,1,0,"110,848",,,,
11,2011,10,42,1,0,"113,112",,,,
11,2011,10,43,1,1,"86,246",,,,
11,2011,10,44,1,1,"66,038",,,,
11,2011,10,45,1,1,"57,674",,,,
11,2011,11,46,1,1,"89,706",,,,
11,2011,11,47,1,1,"83,281",,,,
11,2011,11,48,1,1,"66,048",,,,
11,2011,11,49,1,1,"58,474",,,,
11,2011,12,50,1,1,"48,966",,,,
11,2011,12,51,1,1,"70,273",,,,
11,2011,12,52,1,1,"72,044",,,,
11,2011,12,53,1,1,"79,869",,,,
11,2012,1,1,1,1,"19,181",,,,
11,2012,1,2,1,1,"46,579",,,,
11,2012,1,3,1,1,"46,951",,,,
11,2012,1,4,1,1,"60,017",,,,
11,2012,1,5,1,1,"38,674",,,,
11,2012,1,6,1,1,"54,311",,,,
11,2012,2,7,1,1,"41,890",,,,
11,2012,2,8,1,1,"54,204",,,,
11,2012,2,9,1,1,"50,454",,,,
11,2012,2,10,1,1,"47,947",,,,
11,2012,3,11,1,1,"49,256",,,,
11,2012,3,12,1,1,"44,408",,,,
11,2012,3,13,1,1,"52,456",,,,
11,2012,3,14,1,1,"61,060",,,,
11,2012,4,15,1,1,"53,380",,,,
11,2012,4,16,1,1,"70,827",,,,
13,2011,4,16,1,0,"32,907",,,,
13,2011,4,17,1,0,"38,770",,,,
13,2011,4,18,1,0,"64,780",,,,
13,2011,5,19,1,0,"68,356",,,,
13,2011,5,20,1,0,"77,128",,,,
13,2011,5,21,1,0,"54,723",,,,
13,2011,5,22,1,0,"37,767",,,,
13,2011,5,23,1,0,"59,063",,,,
13,2011,6,24,1,0,"45,949",,,,
13,2011,6,25,1,0,"71,242",,,,
13,2011,6,26,1,0,"84,478",,,,
13,2011,6,27,1,0,"32,768",,,,
13,2011,7,28,1,0,"49,953",,,,
13,2011,7,29,1,0,"42,148",,,,
13,2011,7,30,1,0,"37,263",,,,
13,2011,7,31,1,0,"35,879",,,,
13,2011,8,32,1,0,"28,308",,,,
13,2011,8,33,1,0,"71,065",,,,
13,2011,8,34,1,0,"45,062",,,,
13,2011,8,35,1,0,"38,931",,,,
13,2011,8,36,1,0,"52,233",,,,
13,2011,9,37,1,0,"86,667",,,,
13,2011,9,38,1,0,"64,924",,,,
13,2011,9,39,1,0,"50,921",,,,
13,2011,9,40,1,0,"58,949",,,,
13,2011,10,41,1,0,"53,954",,,,
13,2011,10,42,1,0,"81,833",,,,
13,2011,10,43,1,1,"40,946",,,,
13,2011,10,44,1,1,"65,686",,,,
13,2011,10,45,1,1,"45,232",,,,
13,2011,11,46,1,1,"44,064",,,,
13,2011,11,47,1,1,"71,521",,,,
13,2011,11,48,1,1,"76,748",,,,
13,2011,11,49,1,1,"73,929",,,,
13,2011,12,50,1,1,"59,227",,,,
13,2011,12,51,1,1,"59,660",,,,
13,2011,12,52,1,1,"56,626",,,,
13,2011,12,53,1,1,"54,756",,,,
13,2012,1,1,1,1,"14,513",,,,
13,2012,1,2,1,1,"41,071",,,,
13,2012,1,3,1,1,"49,298",,,,
13,2012,1,4,1,1,"47,694",,,,
13,2012,1,5,1,1,"25,297",,,,
13,2012,1,6,1,1,"35,559",,,,
13,2012,2,7,1,1,"25,461",,,,
13,2012,2,8,1,1,"33,164",,,,
13,2012,2,9,1,1,"41,027",,,,
13,2012,2,10,1,1,"60,679",,,,
13,2012,3,11,1,1,"24,393",,,,
13,2012,3,12,1,1,"34,362",,,,
13,2012,3,13,1,1,"47,615",,,,
13,2012,3,14,1,1,"61,699",,,,
13,2012,4,15,1,1,"42,603",,,,
13,2012,4,16,1,1,"47,273",,,,
15,2011,4,16,1,0,"72,407",,,,
15,2011,4,17,1,0,"57,718",,,,
15,2011,4,18,1,0,"116,943",,,,
15,2011,5,19,1,0,"83,847",,,,
15,2011,5,20,1,0,"122,821",,,,
15,2011,5,21,1,0,"129,194",,,,
15,2011,5,22,1,0,"76,638",,,,
15,2011,5,23,1,0,"81,442",,,,
15,2011,6,24,1,0,"130,810",,,,
15,2011,6,25,1,0,"111,386",,,,
15,2011,6,26,1,0,"111,300",,,,
15,2011,6,27,1,0,"92,230",,,,
15,2011,7,28,1,0,"114,690",,,,
15,2011,7,29,1,0,"50,919",,,,
15,2011,7,30,1,0,"113,839",,,,
15,2011,7,31,1,0,"58,184",,,,
15,2011,8,32,1,0,"63,828",,,,
15,2011,8,33,1,0,"84,686",,,,
15,2011,8,34,1,0,"72,848",,,,
15,2011,8,35,1,0,"62,062",,,,
15,2011,8,36,1,0,"25,190",,,,
15,2011,9,37,1,0,"117,142",,,,
15,2011,9,38,1,0,"75,559",,,,
15,2011,9,39,1,0,"100,588",,,,
15,2011,9,40,1,0,"83,252",,,,
15,2011,10,41,1,0,"124,570",,,,
15,2011,10,42,1,0,"212,913",,,,
15,2011,10,43,1,1,"105,595",,,,
15,2011,10,44,1,1,"79,394",,,,
15,2011,10,45,1,1,"82,560",,,,
15,2011,11,46,1,1,"86,068",,,,
15,2011,11,47,1,1,"86,477",,,,
15,2011,11,48,1,1,"128,836",,,,
15,2011,11,49,1,1,"96,881",,,,
15,2011,12,50,1,1,"107,021",,,,
15,2011,12,51,1,1,"139,839",,,,
15,2011,12,52,1,1,"116,857",,,,
15,2011,12,53,1,1,"109,394",,,,
15,2012,1,1,1,1,"36,407",,,,
15,2012,1,2,1,1,"78,226",,,,
15,2012,1,3,1,1,"72,225",,,,
15,2012,1,4,1,1,"62,495",,,,
15,2012,1,5,1,1,"43,906",,,,
15,2012,1,6,1,1,"73,746",,,,
15,2012,2,7,1,1,"57,929",,,,
15,2012,2,8,1,1,"77,379",,,,
15,2012,2,9,1,1,"65,134",,,,
15,2012,2,10,1,1,"72,315",,,,
15,2012,3,11,1,1,"71,490",,,,
15,2012,3,12,1,1,"69,339",,,,
15,2012,3,13,1,1,"103,196",,,,
15,2012,3,14,1,1,"100,737",,,,
15,2012,4,15,1,1,"59,145",,,,
15,2012,4,16,1,1,"122,699",,,,
17,2011,4,16,1,0,"84,850",,,,
17,2011,4,17,1,0,"66,400",,,,
17,2011,4,18,1,0,"82,322",,,,
17,2011,5,19,1,0,"93,896",,,,
17,2011,5,20,1,0,"111,780",,,,
17,2011,5,21,1,0,"107,315",,,,
17,2011,5,22,1,0,"108,746",,,,
17,2011,5,23,1,0,"103,986",,,,
17,2011,6,24,1,0,"91,174",,,,
17,2011,6,25,1,0,"88,054",,,,
17,2011,6,26,1,0,"129,182",,,,
17,2011,6,27,1,0,"97,740",,,,
17,2011,7,28,1,0,"105,161",,,,
17,2011,7,29,1,0,"80,318",,,,
17,2011,7,30,1,0,"101,227",,,,
17,2011,7,31,1,0,"79,482",,,,
17,2011,8,32,1,0,"48,322",,,,
17,2011,8,33,1,0,"119,819",,,,
17,2011,8,34,1,0,"65,397",,,,
17,2011,8,35,1,0,"59,102",,,,
17,2011,8,36,1,0,"65,850",,,,
17,2011,9,37,1,0,"130,999",,,,
17,2011,9,38,1,0,"90,094",,,,
17,2011,9,39,1,0,"123,008",,,,
17,2011,9,40,1,0,"115,405",,,,
17,2011,10,41,1,0,"95,252",,,,
17,2011,10,42,1,0,"165,439",,,,
17,2011,10,43,1,1,"64,383",,,,
17,2011,10,44,1,1,"86,022",,,,
17,2011,10,45,1,1,"78,449",,,,
17,2011,11,46,1,1,"104,294",,,,
17,2011,11,47,1,1,"95,743",,,,
17,2011,11,48,1,1,"111,553",,,,
17,2011,11,49,1,1,"151,845",,,,
17,2011,12,50,1,1,"102,383",,,,
17,2011,12,51,1,1,"84,233",,,,
17,2011,12,52,1,1,"88,576",,,,
17,2011,12,53,1,1,"93,034",,,,
17,2012,1,1,1,1,"38,996",,,,
17,2012,1,2,1,1,"101,504",,,,
17,2012,1,3,1,1,"48,549",,,,
17,2012,1,4,1,1,"54,102",,,,
17,2012,1,5,1,1,"43,835",,,,
17,2012,1,6,1,1,"60,957",,,,
17,2012,2,7,1,1,"59,075",,,,
17,2012,2,8,1,1,"61,171",,,,
17,2012,2,9,1,1,"80,867",,,,
17,2012,2,10,1,1,"63,465",,,,
17,2012,3,11,1,1,"118,669",,,,
17,2012,3,12,1,1,"73,679",,,,
17,2012,3,13,1,1,"80,906",,,,
17,2012,3,14,1,1,"120,993",,,,
17,2012,4,15,1,1,"79,498",,,,
17,2012,4,16,1,1,"63,310",,,,
19,2011,4,16,0,0,"40,451",,,,
19,2011,4,17,0,0,"48,408",,,,
19,2011,4,18,0,0,"37,051",,,,
19,2011,5,19,0,0,"54,431",,,,
19,2011,5,20,0,0,"54,132",,,,
19,2011,5,21,0,0,"45,080",,,,
19,2011,5,22,0,0,"49,468",,,,
19,2011,5,23,0,0,"73,621",,,,
19,2011,6,24,0,0,"42,972",,,,
19,2011,6,25,0,0,"53,346",,,,
19,2011,6,26,0,0,"48,090",,,,
19,2011,6,27,0,0,"37,422",,,,
19,2011,7,28,0,0,"72,556",,,,
19,2011,7,29,0,0,"41,933",,,,
19,2011,7,30,0,0,"45,724",,,,
19,2011,7,31,0,0,"47,944",,,,
19,2011,8,32,0,0,"24,822",,,,
19,2011,8,33,0,0,"51,960",,,,
19,2011,8,34,0,0,"33,091",,,,
19,2011,8,35,0,0,"39,468",,,,
19,2011,8,36,0,0,"30,394",,,,
19,2011,9,37,0,0,"55,364",,,,
19,2011,9,38,0,0,"51,698",,,,
19,2011,9,39,0,0,"45,426",,,,
19,2011,9,40,0,0,"49,323",,,,
19,2011,10,41,0,0,"43,627",,,,
19,2011,10,42,0,0,"74,351",,,,
19,2011,10,43,0,1,"32,398",,,,
19,2011,10,44,0,1,"47,554",,,,
19,2011,10,45,0,1,"56,077",,,,
19,2011,11,46,0,1,"45,361",,,,
19,2011,11,47,0,1,"52,880",,,,
19,2011,11,48,0,1,"72,229",,,,
19,2011,11,49,0,1,"48,471",,,,
19,2011,12,50,0,1,"60,405",,,,
19,2011,12,51,0,1,"69,612",,,,
19,2011,12,52,0,1,"55,388",,,,
19,2011,12,53,0,1,"41,548",,,,
19,2012,1,1,0,1,"16,396",,,,
19,2012,1,2,0,1,"42,644",,,,
19,2012,1,3,0,1,"38,389",,,,
19,2012,1,4,0,1,"35,181",,,,
19,2012,1,5,0,1,"24,988",,,,
19,2012,1,6,0,1,"20,483",,,,
19,2012,2,7,0,1,"33,229",,,,
19,2012,2,8,0,1,"32,101",,,,
19,2012,2,9,0,1,"31,709",,,,
19,2012,2,10,0,1,"35,922",,,,
19,2012,3,11,0,1,"44,797",,,,
19,2012,3,12,0,1,"33,361",,,,
19,2012,3,13,0,1,"36,622",,,,
19,2012,3,14,0,1,"53,531",,,,
19,2012,4,15,0,1,"36,907",,,,
19,2012,4,16,0,1,"52,740",,,,
21,2011,4,16,1,0,"39,975",,,,
21,2011,4,17,1,0,"21,971",,,,
21,2011,4,18,1,0,"30,729",,,,
21,2011,5,19,1,0,"42,982",,,,
21,2011,5,20,1,0,"35,440",,,,
21,2011,5,21,1,0,"30,230",,,,
21,2011,5,22,1,0,"34,582",,,,
21,2011,5,23,1,0,"20,403",,,,
21,2011,6,24,1,0,"20,046",,,,
21,2011,6,25,1,0,"39,369",,,,
21,2011,6,26,1,0,"40,766",,,,
21,2011,6,27,1,0,"22,270",,,,
21,2011,7,28,1,0,"23,166",,,,
21,2011,7,29,1,0,"30,263",,,,
21,2011,7,30,1,0,"33,119",,,,
21,2011,7,31,1,0,"21,410",,,,
21,2011,8,32,1,0,"27,365",,,,
21,2011,8,33,1,0,"27,059",,,,
21,2011,8,34,1,0,"20,436",,,,
21,2011,8,35,1,0,"23,650",,,,
21,2011,8,36,1,0,"29,303",,,,
21,2011,9,37,1,0,"31,913",,,,
21,2011,9,38,1,0,"32,518",,,,
21,2011,9,39,1,0,"25,736",,,,
21,2011,9,40,1,0,"28,672",,,,
21,2011,10,41,1,0,"38,446",,,,
21,2011,10,42,1,0,"65,223",,,,
21,2011,10,43,1,1,"26,874",,,,
21,2011,10,44,1,1,"17,794",,,,
21,2011,10,45,1,1,"37,115",,,,
21,2011,11,46,1,1,"38,386",,,,
21,2011,11,47,1,1,"45,735",,,,
21,2011,11,48,1,1,"57,436",,,,
21,2011,11,49,1,1,"30,589",,,,
21,2011,12,50,1,1,"40,948",,,,
21,2011,12,51,1,1,"47,386",,,,
21,2011,12,52,1,1,"38,680",,,,
21,2011,12,53,1,1,"27,075",,,,
21,2012,1,1,1,1,"18,738",,,,
21,2012,1,2,1,1,"23,232",,,,
21,2012,1,3,1,1,"20,413",,,,
21,2012,1,4,1,1,"17,087",,,,
21,2012,1,5,1,1,"16,323",,,,
21,2012,1,6,1,1,"25,930",,,,
21,2012,2,7,1,1,"34,469",,,,
21,2012,2,8,1,1,"33,189",,,,
21,2012,2,9,1,1,"22,889",,,,
21,2012,2,10,1,1,"28,688",,,,
21,2012,3,11,1,1,"19,849",,,,
21,2012,3,12,1,1,"25,501",,,,
21,2012,3,13,1,1,"36,854",,,,
21,2012,3,14,1,1,"54,907",,,,
21,2012,4,15,1,1,"29,383",,,,
21,2012,4,16,1,1,"20,126",,,,
23,2011,4,16,0,0,"91,383",,,,
23,2011,4,17,0,0,"52,288",,,,
23,2011,4,18,0,0,"76,448",,,,
23,2011,5,19,0,0,"76,213",,,,
23,2011,5,20,0,0,"54,404",,,,
23,2011,5,21,0,0,"105,472",,,,
23,2011,5,22,0,0,"77,347",,,,
23,2011,5,23,0,0,"60,082",,,,
23,2011,6,24,0,0,"37,954",,,,
23,2011,6,25,0,0,"82,349",,,,
23,2011,6,26,0,0,"110,534",,,,
23,2011,6,27,0,0,"50,269",,,,
23,2011,7,28,0,0,"67,220",,,,
23,2011,7,29,0,0,"55,377",,,,
23,2011,7,30,0,0,"49,620",,,,
23,2011,7,31,0,0,"68,498",,,,
23,2011,8,32,0,0,"47,682",,,,
23,2011,8,33,0,0,"93,321",,,,
23,2011,8,34,0,0,"55,689",,,,
23,2011,8,35,0,0,"56,218",,,,
23,2011,8,36,0,0,"54,971",,,,
23,2011,9,37,0,0,"83,378",,,,
23,2011,9,38,0,0,"108,885",,,,
23,2011,9,39,0,0,"65,193",,,,
23,2011,9,40,0,0,"82,817",,,,
23,2011,10,41,0,0,"80,032",,,,
23,2011,10,42,0,0,"103,548",,,,
23,2011,10,43,0,1,"63,486",,,,
23,2011,10,44,0,1,"36,379",,,,
23,2011,10,45,0,1,"55,693",,,,
23,2011,11,46,0,1,"57,480",,,,
23,2011,11,47,0,1,"55,115",,,,
23,2011,11,48,0,1,"96,523",,,,
23,2011,11,49,0,1,"72,324",,,,
23,2011,12,50,0,1,"75,132",,,,
23,2011,12,51,0,1,"64,202",,,,
23,2011,12,52,0,1,"85,386",,,,
23,2011,12,53,0,1,"59,591",,,,
23,2012,1,1,0,1,"27,295",,,,
23,2012,1,2,0,1,"41,624",,,,
23,2012,1,3,0,1,"36,092",,,,
