id (DMA),year,month,week,after,close, sales ,,,,,,,,,,
89,2011,11,47,1,1,792,,,,,,,,,,
89,2011,11,48,1,1,"1,189",,,,,,,,,,
89,2011,11,49,1,1,"2,839",,,,,,,,,,
89,2011,12,50,1,1,"1,118",,,,,,,,,,
89,2011,12,51,1,1,"1,057",,,,,,,,,,
89,2011,12,52,1,1,643,,,,,,,,,,
89,2011,12,53,1,1,497,,,,,,,,,,
89,2012,1,1,1,1,689,,,,,,,,,,
89,2012,1,2,1,1,486,,,,,,,,,,
89,2012,1,3,1,1,824,,,,,,,,,,
89,2012,1,4,1,1,463,,,,,,,,,,
89,2012,1,5,1,1,485,,,,,,,,,,
89,2012,1,6,1,1,750,,,,,,,,,,
89,2012,2,7,1,1,946,,,,,,,,,,
89,2012,2,8,1,1,544,,,,,,,,,,
89,2012,2,9,1,1,537,,,,,,,,,,
89,2012,2,10,1,1,429,,,,,,,,,,
89,2012,3,11,1,1,334,,,,,,,,,,
89,2012,3,12,1,1,507,,,,,,,,,,
89,2012,3,13,1,1,531,,,,,,,,,,
89,2012,3,14,1,1,438,,,,,,,,,,
90,2011,4,17,0,0,"43,400",,,,,,,,,,
90,2011,4,18,0,0,"44,301",,,,,,,,,,
90,2011,5,19,0,0,"55,316",,,,,,,,,,
90,2011,5,20,0,0,"46,915",,,,,,,,,,
90,2011,5,21,0,0,"42,215",,,,,,,,,,
90,2011,5,22,0,0,"20,229",,,,,,,,,,
90,2011,5,23,0,0,"49,285",,,,,,,,,,
90,2011,6,24,0,0,"66,066",,,,,,,,,,
90,2011,6,25,0,0,"25,983",,,,,,,,,,
90,2011,6,26,0,0,"63,584",,,,,,,,,,
90,2011,6,27,0,0,"21,404",,,,,,,,,,
90,2011,7,28,0,0,"36,062",,,,,,,,,,
90,2011,7,29,0,0,"26,882",,,,,,,,,,
90,2011,7,30,0,0,"55,035",,,,,,,,,,
90,2011,7,31,0,0,"27,976",,,,,,,,,,
90,2011,8,32,0,0,"18,846",,,,,,,,,,
90,2011,8,33,0,0,"32,612",,,,,,,,,,
90,2011,8,34,0,0,"33,980",,,,,,,,,,
90,2011,8,35,0,0,"35,773",,,,,,,,,,
90,2011,8,36,0,0,"21,340",,,,,,,,,,
90,2011,9,37,0,0,"42,539",,,,,,,,,,
90,2011,9,38,0,0,"32,834",,,,,,,,,,
90,2011,9,39,0,0,"43,791",,,,,,,,,,
90,2011,9,40,0,0,"14,892",,,,,,,,,,
90,2011,10,41,0,0,"21,391",,,,,,,,,,
90,2011,10,42,0,0,"24,885",,,,,,,,,,
